Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
141783.0,1405.973,434.8374935686053,347.7965790939069,1.4748009968791516,0.744790859449856,143539.0,497.496695458726,0.7151325174444444,0.987393718892768,0.901646965449712,0.8168830977578383,0.0034333713176697,0.0007342899341849,0.6697672834342874,0.9965453624894306,BOMBAY
37510.0,710.824,246.29142980571856,193.61982517274595,1.2289178899581248,0.5657306816692454,38491.0,218.64207937226746,0.7598133479073174,0.9884975608024392,0.9334955348973932,0.8737527082601763,0.0066572849091432,0.0027698827362548,0.839125549381426,0.9991638404818042,SEKER
48329.0,835.9559999999998,350.15490864222227,198.8262824374904,1.6534792495014747,0.7975459857346675,49182.0,249.28984026252314,0.7067705534102667,0.9899010813132818,0.7889164800551316,0.7764683877607053,0.0066603039388068,0.0012246700348034,0.6001345891438995,0.9970890829590936,HOROZ
51473.0,883.723,347.495044996693,183.08434901395728,2.068984467017586,0.8747494720663556,52108.0,258.9243949346887,0.6916993428292298,0.988136598573944,0.8068282315284948,0.6969597917807585,0.0069790982428962,0.001067559012996,0.4912376525016097,0.997025290584744,HOROZ
71859.0,1074.898,371.59185801572283,237.35792316162537,1.624892625882371,0.7875006075187835,72902.0,309.7778502328774,0.7674366452479054,0.977981433740158,0.7193044396908741,0.7814961049333382,0.0055808743194947,0.0012090569590167,0.624790178332985,0.9967608520407788,BARBUNYA
43149.0,753.719,243.9191415554536,203.00884959404084,1.2049337813786967,0.5894707559394082,44313.0,235.38497567352866,0.7840692645336584,0.9916393908265952,0.9715151268173894,0.9222497361706332,0.0058747672660261,0.0025242997001384,0.8345351877972873,0.9987694519402343,SEKER
40795.0,829.824,316.5422459093927,202.07471218386837,1.569787733122615,0.7788776412674727,41111.0,252.24581416392965,0.6988016799891404,0.9894181418233028,0.8934242749379823,0.7912167728248893,0.0072428996412884,0.0016411748352497,0.6396824143948762,0.9965449959353696,SIRA
38319.0,736.848,250.8381350202365,193.8682466267872,1.25156760992635,0.6087492705716983,38750.0,220.45970168303526,0.7638381226402552,0.9915207436957538,0.9333349781207922,0.8975233549603716,0.0063145511382634,0.0025207033234908,0.7927094608743573,0.9987387828261788,SEKER
54848.0,920.637,373.7117840459993,184.8784729852533,2.069000944885852,0.8676517172025154,55420.0,266.69778029283765,0.639132548373096,0.9812993317573911,0.8352560574955956,0.7387800494818078,0.0069454616063044,0.0009392864391558,0.4940207829472044,0.9905604467682856,HOROZ
59077.0,1004.73,391.994416885077,215.8272238271277,1.864116909776676,0.8687788643766214,59545.0,273.471828671038,0.6868787077137872,0.9802666132370708,0.777535485517791,0.7447869793578652,0.007169912294466,0.0009182908717056,0.5099661757281034,0.9905558905882874,HOROZ
44534.0,775.094,297.4724851836136,190.8933704909637,1.579500759820891,0.7748782088483598,45252.0,238.0781347012676,0.819355860952589,0.9873158568644056,0.898554801798843,0.7929137527123461,0.0067952489130158,0.0016124499554764,0.6385811793467862,0.9939176598502713,SIRA
33061.0,672.9899999999999,237.9766044881804,170.97600930456025,1.4301177055798815,0.722786429232369,33368.0,205.8582908173948,0.7334426891747892,0.9900656589271112,0.9275909189967884,0.823682927086776,0.0078990963901265,0.0024047099487585,0.6933789935272952,0.9979966252779252,DERMASON
38704.0,713.9469999999999,274.9553589691444,185.9388858647955,1.4935398620291491,0.739259868162858,39194.0,221.05485737377083,0.7663335641765993,0.990782449751698,0.9039607822195872,0.8366869293386405,0.0078075141620991,0.0018828451525703,0.6728773767671212,0.9984535402998208,DERMASON
67777.0,1025.722,415.9579845687797,248.84979233845982,1.5418152868237516,0.7633581450884565,68905.0,308.5695869503044,0.7886788285023236,0.9875489599750044,0.8784520458929094,0.8057997905006529,0.005451615707967,0.0016333314587813,0.6607105877161544,0.99289535333055,BARBUNYA
45169.0,732.621,236.44179966591344,201.8170917282068,1.2338331827481253,0.4501596436161329,45978.0,240.9481678006775,0.7938148629281556,0.9903547755859085,0.9438282439773924,0.8786466892707907,0.0059231658203552,0.0026581688131879,0.8822274936990878,0.9985267533653672,SEKER
38016.0,706.9559999999999,246.8233927154096,197.29893735672735,1.1878351429591247,0.5672595351374184,38192.0,220.08692698505067,0.7497036146528203,0.9906377555852224,0.9182780338923384,0.8394045266957314,0.0065659989331781,0.0016703835657032,0.8341498141488983,0.9995670044283528,SEKER
75549.0,1020.982,397.8692401143584,199.7222616457056,1.719478064139947,0.834658858987969,76443.0,316.8149968358915,0.7267089078372222,0.9869241809882968,0.8720302099092927,0.7566405516091546,0.0064258835651492,0.0011405415957512,0.568343889451569,0.98951420952095,CALI
29053.0,612.917,215.45503696239763,167.69004820581802,1.2866993826954094,0.724236813341749,29026.0,191.88292568352966,0.7177588126627595,0.9898741714126972,0.9281295131426894,0.8281428444579313,0.0074802234643669,0.0024351708261783,0.7174975482594705,0.998251748570105,DERMASON
28302.0,634.818,230.64976523982662,152.129826556899,1.480493600588089,0.7777669965778964,28605.0,191.9384895206092,0.7352729056665013,0.988570116693376,0.91809722673622,0.7908582908410041,0.0080306909723341,0.0022498483898502,0.638498084120882,0.9957283545602938,DERMASON
62778.0,983.622,340.89809547781584,256.69265813270175,1.7717682964133035,0.8232367898030573,63849.0,282.0109572367884,0.7565117577012858,0.980752764473628,0.8247912647039259,0.7436505089809866,0.0056409945139956,0.00132968647967861,0.5778067236957123,0.9927272949289996,CALI
38806.0,704.913,272.8682444124434,174.9376424256048,1.4713881767332384,0.7351688792957408,39091.0,220.9264989650075,0.7415271822163676,0.9895559576588,0.9161225981547504,0.8176125714079668,0.0068673058457979,0.0018756066754578,0.6696151899693765,0.9963168875251825,SIRA
30376.0,648.8199999999999,242.397085395726,160.3859386879092,1.5780707938302028,0.7717077026287558,30786.0,196.9331229076372,0.7916484959155919,0.9838283859684532,0.8576677992528791,0.7958296068184842,0.008008630481569,0.0022249989582499,0.6192940771417071,0.9945885899494048,DERMASON
67860.0,1046.69,419.0783499591512,195.55993898642663,2.060651049352433,0.8813123429882846,69212.0,295.063301086735,0.8163416478917012,0.9893010725341828,0.7937241759881895,0.6981868292518708,0.0064502449452769,0.000947075887909,0.4969897517341226,0.9964754466550144,HOROZ
45266.0,804.955,364.9578800234975,173.48890912374873,2.09242787141188,0.8982898267747887,45373.0,239.9886945243788,0.7099680175995038,0.9911446965451762,0.7858163978647908,0.692458248909053,0.0072905306436803,0.0013047255948505,0.515471034182742,0.987575012629098,HOROZ
39053.0,744.79,272.9582826606689,183.24059826351677,1.4940280059259945,0.7440309410870145,39094.0,223.38161633862717,0.7151569686779096,0.9792906957996416,0.8826697528142402,0.8122709811885964,0.0069646468780078,0.0018204580275922,0.6638175868246583,0.9958489918551284,SIRA
86514.0,1135.821,391.642968251165,252.38592708557746,1.7423471022391943,0.828146717392479,85208.0,330.4497124535487,0.7778790424772862,0.98778933671214,0.8173820793768863,0.7529181735680044,0.0056908670055891,0.0011110145641898,0.5778154855876638,0.988141349771342,CALI
67918.0,1068.534,356.069651807735,233.9432869790832,1.628572459125059,0.7880881408674023,68846.0,293.67171725148944,0.8122434122424123,0.98751745363877,0.8482469292298344,0.7848686634802786,0.005145547641298,0.0014441495681604,0.6643318233538797,0.9938397067882286,BARBUNYA
33928.0,648.933,251.44873325347217,173.5273616390726,1.475238070440092,0.7388673357944596,34237.0,209.79164569591532,0.769083945482849,0.987265799175714,0.8905022956718042,0.8211395065392956,0.0077479522164827,0.0018678879276595,0.6767672933494713,0.9949751879781532,DERMASON
30120.0,647.948,239.98671168333982,161.65242066642227,1.501551744673493,0.738782867792486,30884.0,194.0794875498844,0.7057181801056303,0.9884899789539074,0.9179844006547396,0.813642577755841,0.0081440357047143,0.0024890793880993,0.6623252857494967,0.9979232726685924,DERMASON
44830.0,798.9440000000001,267.12671459253335,194.42380135784435,1.4630544068674816,0.7849770118237062,45470.0,236.65491658374745,0.8008187907948204,0.986907734361492,0.8664256715172428,0.7828277868643777,0.0069782713286669,0.0016938293333791,0.6347536504036554,0.9964671479292962,SIRA
53376.0,997.918,348.414801884735,195.28222088751403,1.8290587423173525,0.8797767232617962,55290.0,259.9461901891624,0.7875261530942419,0.9875113475872562,0.8140586567993082,0.7125799252779474,0.0064267524672585,0.0010570992268158,0.5498470169892178,0.9940886628111812,HOROZ
46131.0,801.0389999999998,304.78148979381314,199.26784544897555,1.566590820347926,0.777244859256779,47034.0,242.12393525356944,0.6915474722807518,0.9909374536891584,0.8850993547003088,0.7968607928132073,0.0066122815786411,0.0016012030228812,0.6400453438786592,0.9955684465183342,SIRA
41535.0,771.7169999999999,284.6191698151296,184.33265768604775,1.564122698156537,0.7608454828961136,42004.0,230.75448949373535,0.715668923653089,0.9858471628381428,0.9141344135512772,0.8064296580284083,0.0067518094925229,0.0019141317581346,0.6371512505835552,0.9987482968586088,SEKER
49078.0,864.9339999999999,363.785844783514,192.8344029082915,2.0064263315159527,0.8695886629683559,49867.0,250.9446778185776,0.6929443317894582,0.9834643738582524,0.8478935797830892,0.7038382588498885,0.0066786837155587,0.0008412551608721,0.4838252412592275,0.9917079280036556,HOROZ
42763.0,875.842,351.0497020390865,172.7261429896513,1.903194825145712,0.8882709521308684,43202.0,234.14062222299975,0.6758016839485086,0.9895344079480162,0.746724078377598,0.6779084898573042,0.0079134799663743,0.0011095598335084,0.5067111877952785,0.9969059141426504,HOROZ
26253.0,665.8269999999999,222.151689121776,159.90827161595408,1.4212752225583023,0.7341866674739348,25968.0,182.55752358891746,0.734884968985909,0.987373727643078,0.9063665692689424,0.8272409744122957,0.0075373675405876,0.0023392329757922,0.6933019814993395,0.9983013859443616,DERMASON
34284.0,654.924,251.8442665752453,167.08762936682834,1.6501076470602376,0.735789529985088,34653.0,209.9248765243768,0.726571375185911,0.988143348684734,0.9088390526941532,0.844356912805729,0.0079092739690197,0.0017078113580981,0.6395946136939263,0.9976898981956337,DERMASON
54439.0,953.531,415.558712597079,177.37784915350073,2.1878121359693896,0.8743285824673724,55731.0,268.8387788136518,0.686850505050505,0.9834129848295744,0.7779041808142084,0.6712897528380103,0.0070699741498181,0.0008484988249845,0.4555481864792974,0.9923202300394972,HOROZ
37453.0,706.7249999999999,264.7643966332069,189.15802813355987,1.2722698918061428,0.6069007767122583,38139.0,218.6547486664863,0.7769274039363661,0.9913592407927588,0.9523983839133907,0.8664347599853468,0.0064133907957408,0.0026643928448071,0.8165533161216252,0.9988675045346534,SEKER
48936.0,829.717,309.6381217681435,195.0795966506877,1.5198604834783926,0.771747241427053,49084.0,245.9666939594469,0.7116697689768962,0.979151370281374,0.8858663837482477,0.7829691298581317,0.006223024682988,0.0015773335674877,0.6249680646801982,0.9977607820291654,SIRA
176909.0,1569.878,542.0391479808922,374.719955237529,1.4914509824183788,0.7179817992426382,178939.0,459.1410884923863,0.7174599584948991,0.9884824338972328,0.914349611371486,0.8127789346866641,0.0033172817106627,0.000776767243849,0.6669253918652361,0.9914342425591064,BOMBAY
46820.0,805.811,298.5667065451394,199.8130112885725,1.539682623982568,0.7585828290724018,47328.0,244.14752697243475,0.6964405079442049,0.9899754701673572,0.8782445883959097,0.8048355060443882,0.0065251088352677,0.0017239520571149,0.6533352801053474,0.9979147567793549,SIRA
34648.0,679.5679999999999,234.38359534149856,179.9443666290135,1.2925574789746,0.633363535643465,34990.0,214.09282978206662,0.7352405605837885,0.9915984096382632,0.933757878354908,0.8353636389977894,0.007422426873733,0.0025481827282819,0.776163775952465,0.9964874988753796,SEKER
72494.0,1591.854,632.7350145802637,370.981633896436,1.8301884423662924,0.8549017928776922,73672.0,533.2845176958184,0.7814147866233023,0.986716069175876,0.847402048786986,0.7390555481289071,0.0053647749277976,0.0007260165252316,0.533290529234491,0.989263823792742,BOMBAY
42618.0,773.074,285.9672758284833,187.36753965174444,1.534681379771789,0.7539366478122846,43753.0,231.08670016149858,0.738256664393489,0.9876455764396852,0.89074569779908,0.8025777735173343,0.0068402924754832,0.0017786847294547,0.6565374638641203,0.9947488958934554,SIRA
62848.0,1061.938,373.237801697974,232.7391405626413,1.4918169914891342,0.7349285975124522,63825.0,281.9278160736983,0.7153688381589435,0.982895180971696,0.79052639076513,0.8340058795928981,0.0056355048985554,0.0014046628131714,0.6689688925646917,0.996348745355852,BARBUNYA
38552.0,701.9469999999999,275.296564203955,181.8372514440056,1.6187016480281844,0.7877661664157857,38976.0,218.33996939271384,0.6817249905430849,0.9884428368857283,0.897247525292436,0.7838352616202564,0.00806569368617,0.001741239083689,0.6157918133788312,0.9987813571330209,DERMASON
47613.0,831.621,304.5674467676469,207.68002766267907,1.547011626891748,0.7567690626352856,48485.0,241.24592628993625,0.8161296273328571,0.9877386525292076,0.865793027897908,0.8199703516985856,0.0069232778602984,0.0015982518992278,0.6415671826666485,0.997437905172498,SIRA
77173.0,1077.9189999999999,348.7347869254553,245.9125569603788,1.4699152547303571,0.7381898556864982,78179.0,313.435718290116,0.6675483733785513,0.9754555467550572,0.7883494160526991,0.8377827251528205,0.005081826653479,0.0017120638994892,0.6777977057963672,0.9966255847376586,BARBUNYA
35064.0,682.857,260.39502035482366,173.7977163749087,1.5323170512677087,0.7629987899298954,35424.0,216.8232929504524,0.7216836168064383,0.9875790870372558,0.9325481464162876,0.8098292345271717,0.0076336688753965,0.0024605029252624,0.6536161805450116,0.9979682537342054,DERMASON
30687.0,644.096,251.9228964691056,159.808969125844,1.419274848276784,0.7034984749592388,30836.0,196.00993525591406,0.7383667001536676,0.9887039082375984,0.9240109351438672,0.844163933168896,0.0078447059492753,0.0021522682740863,0.7034185901786661,0.9982699681833448,DERMASON
44272.0,799.8,293.0498933159914,189.9230109658844,1.531864261440795,0.7560707069391615,44646.0,232.88471559384885,0.7666548652524074,0.9880115298973988,0.879132429144029,0.8079146469481734,0.0063468881667344,0.0016582314153367,0.6874026342512012,0.9967752866362038,SIRA
34790.0,690.838,250.6397588144093,154.54214639271495,1.434654512582623,0.7374161323123034,35424.0,210.7242450856664,0.7525232323232323,0.9904125940552998,0.914221340982624,0.83116515694819,0.008602666697526,0.0023142219136775,0.6918793637186565,0.9985703364335736,DERMASON
45969.0,815.634,293.5228143723987,183.9139500641686,1.6285372667243831,0.7865232325882323,46360.0,240.57881369261338,0.726502710787789,0.9880371708722808,0.8654800367924069,0.78572824572823,0.0068904254078205,0.0019357964453908,0.6708192939476023,0.9974641617685082,SIRA
56942.0,962.942,380.6242958336987,189.0828661223963,1.7936009075368524,0.827390871117404,58305.0,273.4750271739069,0.6824173588683576,0.9860780049094688,0.7938163729093629,0.748179936261437,0.0069392748292556,0.0011122868016725,0.5667649955753413,0.9973234097371922,HOROZ
48722.0,872.7269999999999,387.9134039686813,176.8951116358096,1.914169989457788,0.8610873417076685,49305.0,251.9227898019955,0.7641295152336961,0.9865351855591372,0.85300305949051,0.728001738798813,0.0051939681597804,0.0011959423879862,0.5023491818481615,0.9891408234569652,CALI
34001.0,679.9330000000001,258.56937787835,173.8383719144095,1.4739122557505036,0.724556868353779,34963.0,210.59471358154977,0.7171869098580024,0.9905983789271492,0.9098783678693892,0.8240781788352542,0.007804818284022,0.0021823006798298,0.6838503618992905,0.997141214306416,DERMASON
38608.0,744.8679999999999,253.9332560841744,193.07651313588545,1.4408290538886792,0.7265858502539051,38437.0,221.45257557951425,0.7643414062695164,0.989076345024052,0.908235975233312,0.8320693047382292,0.00668826195717,0.0020778948203845,0.7013680358524084,0.998022162769094,DERMASON
41188.0,743.843,265.6526403919132,215.9076080980123,1.191347694798493,0.5026771313895814,42601.0,232.77673429335047,0.7914554864123439,0.9895126548487856,0.928998545243316,0.9163595295859384,0.0060791709711518,0.0023358914773766,0.8365286427453956,0.998291878996616,SEKER
25392.0,605.967,205.0653526116853,146.9388928277908,1.578951445553729,0.7714282389497907,25088.0,168.7494923142671,0.7555448965363082,0.9869652468496628,0.8938479515296958,0.797939348907827,0.0079596879892794,0.00251580583339,0.6321167357860982,0.9975174823771288,DERMASON
52869.0,919.851,397.059905759858,186.69346565122535,2.0614241465951766,0.876255908682339,53673.0,259.7321278178906,0.7491558665912476,0.9879803301102376,0.8069457527223798,0.6970382465143552,0.007441839265718,0.0009661909247558,0.5661112264864391,0.9923984837886428,HOROZ
30853.0,642.541,246.715331809788,159.9063022139801,1.5780453827357876,0.7733457727882749,30951.0,196.413877790844,0.758496079394049,0.9898384796373983,0.8719494547289967,0.7907666345991774,0.0075365535291958,0.0022036256597347,0.6117958593089182,0.9980960095315872,DERMASON
53705.0,926.056,338.42291824369664,205.9351725478825,1.6866376745556568,0.8040971827244815,53804.0,250.28690825237925,0.7468663918996769,0.984547239532824,0.8594701682945342,0.7623494727292816,0.0058990767972291,0.0012795788453954,0.5926985715692329,0.9967892923242048,CALI
83483.0,1054.637,426.8490600640136,248.04211738647956,1.611151638172547,0.7849010729160101,84400.0,322.052447806664,0.8039292898010821,0.9850285799013696,0.8341359395768324,0.7839097105662401,0.0049290967122672,0.00121268579547,0.6139516982458892,0.9854251607122972,CALI
40994.0,805.4119999999999,326.9431155252623,202.8143635651335,1.6445302327409526,0.7751288481479082,41009.0,227.417726754867,0.7738236828276829,0.9926692560891366,0.8980741254402514,0.7968891917444941,0.0068956095222708,0.0015186030444023,0.6221426602364641,0.9977248934161552,SIRA
38369.0,672.726,237.0108993880397,200.9590165202665,1.177949509320133,0.5691689138829265,38571.0,220.0956630379875,0.7677958885958897,0.9905753968751376,0.9195566373799086,0.924652567651379,0.0070644527585958,0.0024043335591333,0.7221645304812572,0.9987170116137724,SEKER
39608.0,753.6659999999999,281.8721713779636,182.95341095014552,1.6199367515548044,0.7745134548393743,40304.0,226.09426936271387,0.7967443909839098,0.9875285723753672,0.874007085452706,0.7901077069650089,0.0069793717291729,0.0017981249496097,0.660270922281458,0.994909817659764,SIRA
47182.0,888.917,310.6223795461704,187.8443775447746,1.578483944274518,0.7789586701282312,47092.0,251.32853636644947,0.7944454917268919,0.9900456575673064,0.8731949483568362,0.792345441317658,0.0068132725171353,0.0018122513770095,0.6251748351295306,0.9976801291727484,SIRA
62626.0,946.922,325.98292918691163,218.65692488983103,1.769245587391249,0.8118368068952627,63389.0,281.8263667992707,0.7430590716681661,0.9760386477122812,0.7799166816881855,0.7528454908746804,0.0059527085739062,0.0011362899341344,0.5715386079108962,0.9929783489251354,BARBUNYA
30483.0,658.8249999999999,238.68123767984596,164.24387518338415,1.3578381812802784,0.6423781879602892,30821.0,195.8354517692986,0.7798543579708084,0.990189153479084,0.9264501441698558,0.8569242817477046,0.0071558695955165,0.0024393633887571,0.7250185259914554,0.9976707777383949,DERMASON
64468.0,998.863,403.288813175738,206.8571301078025,2.034528015801241,0.8870286734886766,65995.0,286.8681607783544,0.5936122399582628,0.9850776777382214,0.7837880020556044,0.6966180623976749,0.0065695044291022,0.0009877011789085,0.4726792612053419,0.9913683739753923,HOROZ
30168.0,652.039,240.8654520502905,162.24887940251858,1.5432439752708973,0.76187926347828,30690.0,195.36244514282086,0.716556857996941,0.9868157936012428,0.9137547478865184,0.8027072501802449,0.008608922676926,0.0020792512707592,0.638336947483898,0.9939454058136988,DERMASON
28571.0,617.918,236.8184838483745,153.77376909712868,1.4878114889051768,0.7347978246445387,28609.0,189.98663328142328,0.738989907382679,0.9877980145207736,0.91986770804717,0.8217791564977048,0.0080223925290192,0.00204235589772816,0.6744693327482884,0.9988583936274416,DERMASON
48402.0,821.764,302.9129988013917,197.78346627807812,1.4639330144230076,0.7259473918946655,48927.0,246.8187567658077,0.7009363346233028,0.9874460772429055,0.873806588137967,0.8274565154914963,0.0066573675690925,0.001562314351809,0.6991847649838892,0.9952578992498584,SIRA
26139.0,636.817,227.7497914403655,157.8450016367567,1.564254730441232,0.7765657955661045,26637.0,182.9241245177828,0.6869592349580151,0.9882935171499352,0.9190949889837892,0.7933151501477945,0.0076102379096032,0.0025097655987475,0.6247820941138356,0.9983009936003095,DERMASON
29336.0,662.066,236.8161699686977,159.17589916640105,1.4339478855754895,0.7339441515552373,29687.0,193.9085538581595,0.8007598341820962,0.98984980571415,0.9045272939176712,0.824294908786798,0.0082627175044993,0.0021584838597511,0.6716297568491557,0.9979590829166732,DERMASON
171244.0,1529.813,576.170528474054,369.592513674816,1.6478139976185813,0.7947162879380034,171518.0,483.7248829572408,0.7692745372822983,0.9857249909074044,0.8748604734987022,0.7799643680597022,0.0033818496727981,0.0009437550660114,0.6053494807512372,0.9916956414458058,BOMBAY
73159.0,1025.741,410.172635281519,231.6100900084725,1.868505813292907,0.8531560790833796,74849.0,316.67384429072695,0.7753118125909072,0.9831004866702374,0.827064577246839,0.766952544288988,0.0055160715162778,0.0012485936395028,0.5541861428981072,0.9909573940665536,HOROZ
33506.0,652.8210000000001,271.09161624141075,167.79271548892706,1.527262834847542,0.742389097262765,33364.0,206.24137517773426,0.7723255859674767,0.98755839685084,0.9038984416355847,0.8147516482817887,0.0075394726272987,0.0019347513651181,0.6612779901897881,0.9963154579168972,DERMASON
87577.0,1123.854,426.290179357529,237.14011459334972,1.715281749583909,0.8120973764258818,86351.0,319.453398555986,0.8161684136739054,0.9856789571835884,0.8103634603566391,0.760371898005722,0.005240134178879,0.0011546060853551,0.5739682948131699,0.987475912647828,CALI
159335.0,1506.637,574.5471533386915,369.5339657026134,1.650474026131298,0.7968231640751833,168569.0,466.020839357904,0.744786825461546,0.9848388833192776,0.803917159916073,0.77708514157739,0.00328993905542,0.0009764078640017,0.6069091888131315,0.9935492079377536,BOMBAY
70468.0,1093.7359999999999,374.6336589881186,253.02989844264562,1.4766272713491537,0.7616582219281542,71611.0,302.14786889151355,0.7949370127227984,0.979705959277898,0.6775492915980023,0.8029182913376668,0.00492459221725863,0.0016253388708914,0.6467180718207515,0.9964702830706672,BARBUNYA
28325.0,645.934,227.31004829223332,154.9381501644917,1.4153252848382556,0.7267979671138474,28787.0,189.58309718018816,0.816881733142728,0.9893751723353464,0.918073924673348,0.8134098116918094,0.0079912252278985,0.0024360109592367,0.6982788291838984,0.9969779543174548,DERMASON
46786.0,821.9769999999999,315.6386550694914,191.9425033677052,1.6024781516361932,0.7844389801793835,46849.0,243.8593918402687,0.769490949094909,0.988122536143082,0.8971736656825471,0.7868605050505724,0.0067393879751865,0.0017402457153936,0.6018591216887812,0.9930350150286066,SIRA
35734.0,726.929,257.7195314108868,176.45121475471413,1.624136799406898,0.8176738241367241,36096.0,213.8179925458077,0.7529073868018765,0.9888146879088388,0.8952520402977884,0.7749602666863046,0.0074745446889404,0.0018992958376859,0.5824151357353731,0.9968162768593521,SIRA
38015.0,729.853,260.680078127818,173.9771449182848,1.547287909058591,0.7697978982707958,38403.0,219.14171635245827,0.7173729791379237,0.9916166801472912,0.9082638582666336,0.800578945361479,0.0068741026881274,0.0018626390852725,0.6338675791668892,0.9976766166026663,DERMASON
35186.0,670.827,242.98140107382667,180.58171222806024,1.3955393697167795,0.6917551435894737,36032.0,212.7265548137572,0.7491358240765961,0.988782396996748,0.9466467164733456,0.835603026013589,0.0074969403769462,0.0023422126638262,0.7377045602469071,0.9980262738665938,DERMASON
32843.0,657.76,246.7641095014848,170.29752666179917,1.538385515982894,0.759194640262812,33201.0,205.2816094148151,0.8295957182568241,0.9866974065685816,0.8844783316182906,0.808232968587921,0.0082258867881825,0.0020393711404058,0.6128575098365893,0.9974899671675808,DERMASON
34699.0,709.848,259.49174924551215,161.055580882785,1.5619256979261311,0.7794371669276797,35275.0,211.90781726756597,0.779899486524091,0.9744347915649983,0.874347879151688,0.792224085346529,0.0075924240905822,0.0018341467996585,0.6274252745382514,0.9975171668281884,DERMASON
40728.0,755.067,279.1349574515783,184.44455848770085,1.458182599221069,0.7182418276026984,40982.0,227.8265024609733,0.7967005816241833,0.9856184839779816,0.9344265098390588,0.8423662524097232,0.0067752068274937,0.0018485085293565,0.7076009955181273,0.9980487869265738,SIRA
34954.0,751.0929999999998,260.2457171822982,175.9061045992865,1.6392527482669,0.7800179624234037,35477.0,210.8183557678085,0.7692749756467676,0.9909453589381496,0.917140717173587,0.7845165729221713,0.0076646733779849,0.0019294537332375,0.6642909596520891,0.9966010524255898,DERMASON
51349.0,931.935,378.049099393779,221.49495800502527,1.9922841244271352,0.8647814152569095,52765.0,274.41872566126574,0.7236427697419091,0.9872909812452448,0.865709529002698,0.7074269515232784,0.0070441626685733,0.001003135124498,0.4964508025958025,0.9964371645376868,HOROZ
